"coord.1","coord.2","coord.3","coord.4","coord.5"
-0.227740777724159,0.220422545268524,0.449613855088474,-2.2984983268837,0.0528386954072641
-0.227740777724159,0.220422545268524,0.449613855088474,-2.2984983268837,0.0528386954072641
-0.120871928790538,0.154299510136827,0.44657289775213,-1.84652054601273,0.0180401379564417
-0.0883938252888731,0.139338025918449,0.440127029837625,-1.6316387194683,0.00391266658580163
-0.0811952945389904,0.138923427364073,0.436209419796238,-1.53892310823399,-0.001338724775215
-0.0771758780856098,0.143388575515118,0.43026764514337,-1.41371003604638,-0.00774659899238014
-0.0763316062419132,0.145577612800485,0.428024655930635,-1.36783414475944,-0.0100197144158379
-0.0763876512876323,0.146228581905154,0.427543204518882,-1.3584179701768,-0.0104580405687146
-0.0766178832403905,0.148368806583813,0.425988183543891,-1.32809303358385,-0.0118631992311997
-0.07662310691254,0.148402027233776,0.425965046855602,-1.32764505295166,-0.0118837198418317
-0.077100462466523,0.1495050091601,0.425389802003501,-1.31694283254153,-0.012332529206783
-0.0776575790932446,0.150722909372095,0.424773683977386,-1.3055376864408,-0.0128051285367882
-0.0789234426200626,0.153403878462441,0.423443193744869,-1.28097222349815,-0.0138155430872037
-0.0794485901400223,0.154330709107017,0.42304038587555,-1.27367727559613,-0.0140980536126679
-0.0809279394530027,0.156744602690772,0.422067461183994,-1.25620364273165,-0.0147490759069283
-0.0840748262052704,0.161665902220954,0.420174484291503,-1.22236737393142,-0.0159771177966727
-0.0848447535769922,0.162792084360514,0.419775617508435,-1.21530324149012,-0.0162201624561541
-0.0869497729883602,0.16581219655034,0.418734344505809,-1.19690735542907,-0.0168412834608572
-0.0872494161237391,0.1662230789841,0.418602219550072,-1.19458525616966,-0.0169157588363589
-0.0879279961992878,0.167153574630497,0.418303005745848,-1.18932656639895,-0.0170844178175518
-0.0905984699230165,0.170764311092301,0.417169026049965,-1.1694271522932,-0.0177106388140364
-0.0915711411573691,0.172035353136322,0.416793898861805,-1.16286574102431,-0.0179064386943334
-0.0943446624248947,0.175609617897743,0.415767153280068,-1.14493250172307,-0.0184279925706739
-0.0947027284051381,0.176061332480529,0.415643018514736,-1.14276823008313,-0.0184881961751889
-0.0952754558270959,0.176783851074124,0.415444464650236,-1.13930647223637,-0.0185844919896727
-0.0952964695707005,0.17681036075376,0.415437179579118,-1.13917945807741,-0.0185880251460717
-0.0979576518622696,0.180139184616643,0.414539687410164,-1.12353517834304,-0.0190147890104915
-0.0997153265354443,0.182284920469278,0.413993932772048,-1.11402328534749,-0.0192580902803702
-0.0998323146380124,0.182426928461629,0.413958346368993,-1.11340277755875,-0.0192736975151668
-0.100248645390193,0.182932298605888,0.413831703457226,-1.11119454895473,-0.0193292396742386
-0.101197023931317,0.184080697469041,0.413545730246733,-1.10620773077067,-0.0194537153627927
-0.103049298432464,0.186305863284411,0.413003080819227,-1.096742585471,-0.0196838704179598
-0.104649302606977,0.188202411044159,0.412557084281329,-1.08896029613371,-0.0198640229176049
-0.105311079694452,0.188982054104788,0.412377196966413,-1.08581630690996,-0.0199350892585788
-0.106898163626742,0.19083440353163,0.411962073694506,-1.07854611950286,-0.0200929300458285
-0.107796530262513,0.191881962046532,0.411727990209895,-1.07444572659691,-0.0201815795637592
-0.108469163226536,0.192666299265669,0.411552725165743,-1.07137564437862,-0.0202479540100384
-0.112703217585091,0.19755236286049,0.410489529115499,-1.0528276984057,-0.0206294194529538
-0.113346010018003,0.198282834278935,0.410336883159273,-1.05018399126765,-0.0206793644753845
-0.114459201364349,0.199543527496945,0.410074540664276,-1.04566974563476,-0.0207629019075445
-0.114768625054525,0.199893262578574,0.410001697473483,-1.04442480024112,-0.0207856643842145
-0.114783863201461,0.199910485935194,0.409998110174644,-1.04436349058243,-0.0207867853648477
-0.114860368399899,0.199996958150058,0.409980099650746,-1.04405567706521,-0.0207924134012582
-0.115090806958169,0.200257418000244,0.409925850799094,-1.0431285230342,-0.0208093654074331
-0.115848283931145,0.201113578272994,0.409747528836636,-1.04008086541057,-0.0208650885226079
-0.115999000033731,0.201283929510196,0.409712047901709,-1.0394744693148,-0.0208761758177242
-0.116350323130555,0.201681022608905,0.409629340933289,-1.03806094447829,-0.0209020205867222
-0.121102779857894,0.206987321709005,0.408526138169664,-1.01989347872329,-0.0212072847926542
-0.121457665124036,0.207379095012028,0.408445273962966,-1.01860086789895,-0.0212272523144785
-0.12153391764593,0.207462982540152,0.408428011572433,-1.01832712912905,-0.0212313789678199
-0.123334546429238,0.209442998180249,0.408020779187703,-1.0118747700991,-0.0213284037521735
-0.123654080122265,0.209793979377378,0.407948684263016,-1.01073474328789,-0.0213454417337651
-0.124183131960589,0.210375098838676,0.407829316718147,-1.00884720124342,-0.0213736515147023
-0.126141201364918,0.212509334236511,0.407386616914736,-1.00209665168322,-0.0214672397463941
-0.127592221190106,0.214090901195798,0.40705855592265,-0.997094182812039,-0.0215365929466888
-0.131125914781107,0.217897014950875,0.406262889132336,-0.985523017115847,-0.0216806143249848
-0.132160067416983,0.219004504844399,0.406030328721812,-0.982226154851231,-0.0217189022883197
-0.132593556525622,0.219468734968769,0.405932845621576,-0.980844198421575,-0.0217349515778751
-0.133069075962138,0.219977976014865,0.405825910734469,-0.979328249970682,-0.021752556977812
-0.138258160945837,0.2255122197921,0.404659284095356,-0.963125691494596,-0.0219288205706947
-0.139494120480933,0.226821431850459,0.404381717675362,-0.959403660634018,-0.0219643079412874
-0.139760997316554,0.227102716661797,0.40432186515748,-0.958621997722905,-0.0219709265485774
-0.14071237017254,0.228104740515606,0.404108594777992,-0.955845458056456,-0.0219941283239543
-0.141085842157219,0.228497901253424,0.404024898930725,-0.954758226485095,-0.0220031288879688
-0.14127115149706,0.228692979759352,0.403983370722879,-0.954218763893497,-0.0220075947880742
-0.143055273282618,0.230571157149746,0.403583545326075,-0.949024924430325,-0.0220505915937232
-0.143851137529274,0.231408977889334,0.403405190495817,-0.946708047205311,-0.0220697716859195
-0.145663590790097,0.233308802547203,0.402999492744177,-0.941579243707189,-0.0221055409224749
-0.14657978612241,0.234269164130796,0.402794412483948,-0.938986632947561,-0.0221236222756776
-0.147541113292427,0.235276833184313,0.402579229957647,-0.936266310024484,-0.0221425943174371
-0.147940078434476,0.235695030900567,0.402489925993451,-0.935137335357718,-0.0221504679982937
-0.152487613856992,0.240441524619386,0.40147484550672,-0.922629371765069,-0.0222211243091409
-0.153590176348973,0.241588871417986,0.401229490874714,-0.919655361662711,-0.0222352536223975
-0.154765088974453,0.242811507095587,0.400968036075588,-0.916486197063894,-0.0222503101009693
-0.15841578299959,0.246567570080543,0.400180164871979,-0.907087143812499,-0.022282803643342
-0.164245348974636,0.252536208769302,0.398939519114912,-0.89236496819004,-0.0223264718769591
-0.167005988823447,0.255302674641882,0.398387859651995,-0.885952486230998,-0.0223335877487311
-0.168033012561301,0.25633186579926,0.398182629200123,-0.883566890299919,-0.0223362350224161
-0.17626283375789,0.264420694261706,0.396639692865887,-0.865679916367803,-0.022345641158595
-0.189512711526005,0.27725930148344,0.394270438108381,-0.838334981778765,-0.0223443153190877
-0.190172108959141,0.277892192276782,0.394156150110477,-0.837022665215502,-0.022343595353943
-0.193367378612964,0.280876787942256,0.393649026271425,-0.831326056314254,-0.0223318884092084
-0.209478656721691,0.295834298810172,0.391130298940985,-0.803418298994651,-0.022257350451898
-0.226037637463879,0.310784221081616,0.388701965120362,-0.778600243240748,-0.0221020155722605
-0.246476322363112,0.329114668303338,0.385734824016042,-0.749180417646494,-0.0218794396531153
-0.250880087831681,0.333032913120165,0.385092930217329,-0.743226923400496,-0.0218164701900956
-0.254896183667385,0.336580957779824,0.384503857412262,-0.738101191807031,-0.0217487357182003
-0.257438949269738,0.338821293478598,0.384129558822779,-0.734929803913042,-0.021703423727569
-0.25788011173116,0.339209985228387,0.384064619102464,-0.734379577306176,-0.0216955622285381
-0.271838004423487,0.35149478418749,0.381999287288483,-0.717181076841323,-0.0214369454204727
-0.276339474700505,0.355442571171983,0.381319173497532,-0.71187538183944,-0.0213418757682929
-0.28431895057582,0.362431884651933,0.380097376342538,-0.702668604807865,-0.0211616452366582
-0.285857603270233,0.363777555628627,0.379858942539211,-0.700931103301363,-0.0211251188897667
-0.29120442993592,0.368452364866701,0.379019690559886,-0.694975251576183,-0.0209920156735577
-0.293300484186632,0.370284131360625,0.378686624789506,-0.692673617909429,-0.0209376204226989
-0.294590771727797,0.371411551219803,0.378479254320938,-0.691272913849389,-0.020902886673322
-0.29585028638746,0.372512082531566,0.378276829561488,-0.689905616064062,-0.0208689813110446
-0.30066983779145,0.376722340977866,0.377496241233764,-0.684718298099851,-0.0207362208008176
-0.304855177528133,0.380377677169622,0.376806065056566,-0.680295589893489,-0.0206147399217031
-0.305071701676226,0.380566804217158,0.376770092502371,-0.680068182264409,-0.0206083215759923
-0.305313464073687,0.380777976083389,0.376729926954918,-0.679814267797634,-0.0206011551021351
-0.308830979988859,0.383850543454931,0.376143213770181,-0.6761322854218,-0.0204957928123385
-0.312356417991579,0.386930291482792,0.375550429063373,-0.672467215444657,-0.0203879589389643
-0.319438244859804,0.393118756581061,0.374331019324425,-0.665250892824757,-0.020158305176127
-0.321621804441771,0.395027480381354,0.373946024808237,-0.66307054250072,-0.020083593732233
-0.322713062842028,0.395981386516108,0.373753619479199,-0.66198088796312,-0.0200462558498972
-0.325805856611256,0.398685808900032,0.373201786505546,-0.658920253314509,-0.0199377001634215
-0.326263114658919,0.399085701004891,0.373119832875906,-0.658469274952362,-0.0199214979275389
-0.332707804647876,0.40472535403699,0.371946185147287,-0.652183095005951,-0.019685375108665
-0.333819161980574,0.405698709276432,0.371739147525507,-0.651116572793428,-0.0196428010958537
-0.335249293469066,0.406951255092668,0.371472724644676,-0.649744136625122,-0.0195880154436412
-0.338884054922575,0.41013603834354,0.370789980971674,-0.646273497697744,-0.0194465655796391
-0.340946025932385,0.411945338966869,0.370391984927236,-0.644337897973659,-0.0193621199144358
-0.349766633376854,0.419687244642527,0.368680081239728,-0.63608750434067,-0.0189973202521761
-0.349911811261375,0.419814701786023,0.368651761459606,-0.635952161334937,-0.0189912614779029
-0.35074293190229,0.42054437396124,0.368489635155844,-0.635177343834052,-0.0189565759445401
-0.35386659662261,0.42328976789059,0.367867960016042,-0.632302426170102,-0.0188215888539746
-0.358233089089989,0.427133984615472,0.366976523975703,-0.628341134541714,-0.018624534024143
-0.359584547462494,0.428324554647175,0.366697939334699,-0.627122006345688,-0.0185625679499755
-0.361200302138485,0.429748467566791,0.366363290367042,-0.625668012482238,-0.0184878969987946
-0.364355343809118,0.432532113670548,0.365699513587589,-0.622852679239584,-0.0183383489510143
-0.366497905772771,0.434423934285328,0.36524399378726,-0.620951770483602,-0.0182350897583673
-0.367538873306198,0.4353430786893,0.365022678683651,-0.620028210590093,-0.0181849210963183
-0.369027033253357,0.436657930490103,0.364703721653499,-0.618713295510445,-0.0181122778773876
-0.369253934467131,0.436858498018113,0.364654819096692,-0.618513367593527,-0.0181011046361024
-0.374371387432898,0.441389541839837,0.363529276124558,-0.61405081782504,-0.0178411325056812
-0.375748897536691,0.442610155231041,0.363223239513393,-0.612856285012384,-0.017770125850743
-0.37794119686007,0.444553587603901,0.362733638528833,-0.610960406890761,-0.0176562521004158
-0.378908796465725,0.445411554725901,0.362516910918026,-0.610124939106544,-0.0176057758456354
-0.382874766636236,0.44893536821014,0.361609277269747,-0.606732944596782,-0.0173920301693044
-0.386752402682899,0.452383994397025,0.360712194006436,-0.603434763944844,-0.0171798078379652
-0.387004534317479,0.452608358370193,0.360653503906273,-0.6032209513622,-0.0171658868652655
-0.390145657953278,0.455406818810399,0.359913372714283,-0.600572195851407,-0.0169894202001098
-0.391149284463728,0.456302404039151,0.3596730441794,-0.599731983294447,-0.0169317277004925
-0.391478015043842,0.456595746481506,0.359594326311879,-0.599456777768893,-0.0169128309409212
-0.392882792124459,0.457849298066672,0.359257938209227,-0.598280731370583,-0.0168320786886221
-0.393988758698945,0.45883798142851,0.358988315236113,-0.597362434794688,-0.0167669218314125
-0.395434635118153,0.46013052859216,0.358635825831916,-0.596161907224004,-0.0166817395433014
-0.397077901314159,0.461600517161109,0.358232702926859,-0.594801027832413,-0.0165840798064698
-0.399998234375308,0.464215484642094,0.357509721340901,-0.592391768376923,-0.0164083116331345
-0.402279514806808,0.466262500734254,0.356933798677029,-0.590525774855735,-0.0162673759563292
-0.402720782987548,0.466658705658739,0.356821773926465,-0.590165648693536,-0.0162399054701165
-0.404607400135833,0.46835292703103,0.356342165083784,-0.588626745491757,-0.0161222335511391
-0.406069520785238,0.469666696314532,0.355968669588665,-0.587436179340254,-0.0160304221665119
-0.406512714935656,0.470065386526928,0.355854301990008,-0.587076761274061,-0.0160022148230287
-0.409639891071692,0.472880375486147,0.355042570894826,-0.584547258756098,-0.0158016925098034
-0.410254921473756,0.473434997584364,0.354880425851717,-0.584053019555908,-0.0157614527971079
-0.410473688472095,0.473632371077659,0.354822528414825,-0.583877461466246,-0.0157470648832067
-0.412392415273762,0.475363618490314,0.35431436802785,-0.582338083602048,-0.0156207506142643
-0.412674482346144,0.475618124701846,0.354239664681585,-0.58211178363737,-0.0156021814797685
-0.412692622606697,0.475634492471932,0.35423486036978,-0.582097229863731,-0.0156009872640271
-0.41279984227597,0.47573123567417,0.354206464045415,-0.582011208453418,-0.0155939287426531
-0.413938253833381,0.476759657361287,0.353901994508865,-0.581101130990153,-0.0155180080701731
-0.414954041764437,0.477677893096992,0.353628912710343,-0.580290628042377,-0.0154498022257629
-0.418813222296608,0.481168779971454,0.352585716626502,-0.577218038471254,-0.0151888636009687
-0.419025999373831,0.481361373278955,0.352527900072541,-0.57704898072758,-0.0151743815651618
-0.422538249149007,0.484547988226023,0.351555323091244,-0.574278642522127,-0.014929554680465
-0.426167713290874,0.487848874265272,0.35053154995996,-0.571435097011692,-0.0146705610112127
-0.427207041201967,0.488794111043439,0.350238383820723,-0.570620823581803,-0.0145963959723175
-0.430852770115459,0.492119621327453,0.349186917383772,-0.567787304432574,-0.0143289531355848
-0.433961781227012,0.494962332362379,0.348274491753881,-0.565385669372673,-0.0140959270914676
-0.435574271824517,0.496439192431401,0.347795568088702,-0.564145027262962,-0.0139732680131276
-0.438304609396085,0.498944936591711,0.346972949844363,-0.562054674989039,-0.0137619774454452
-0.439855094667792,0.500369050375644,0.346503129392652,-0.560869909826794,-0.0136411626854361
-0.440077901961009,0.500573697877442,0.346435615418122,-0.560699657117069,-0.0136238014049716
-0.441924738122852,0.502273889994387,0.345867227121495,-0.559295484963518,-0.0134771419404796
-0.446849978421349,0.506815461772041,0.344334855804332,-0.555563253353343,-0.0130808144903773
-0.446998201558056,0.506952474076852,0.344287983071286,-0.555451521626778,-0.0130686548635318
-0.447537127831739,0.5074506387529,0.34411755794118,-0.555045274907219,-0.0130244435310044
-0.447780734866336,0.507675820610602,0.344040521874109,-0.554861642073753,-0.0130044589948286
-0.448380411359504,0.508230140673551,0.343850885648598,-0.5544096013772,-0.0129552639599176
-0.450022736906574,0.509750665898483,0.34332612096485,-0.553175629979195,-0.0128188724382462
-0.450334252236999,0.510039268025387,0.343226158957495,-0.55294188723146,-0.0127928712587286
-0.452013444611907,0.511597276945705,0.342682182632532,-0.551685442381772,-0.012651117488891
-0.453808810614736,0.513266176407774,0.342093713019803,-0.550346762499505,-0.0124974565902143
-0.454446937065811,0.513859352890593,0.341884553425077,-0.549870955872305,-0.0124428409387054
-0.454890871434448,0.514272016285045,0.341739044439401,-0.549539944809711,-0.0124048457032322
-0.45921686508068,0.518303641428271,0.340298226502767,-0.546329757752252,-0.0120276638160349
-0.46266128507595,0.521527307221924,0.339121291280334,-0.543792100434788,-0.0117182555030014
-0.462890060741365,0.521741629616278,0.339042664477223,-0.543623828058369,-0.0116975669540976
-0.463464380414039,0.522279665718804,0.338845279323761,-0.543201396170914,-0.011645630308594
-0.463745943958618,0.522543441033052,0.338748510109506,-0.5429942964924,-0.0116201680674462
-0.466955544906958,0.525554600165701,0.337635990694177,-0.540639167793728,-0.0113270775205473
-0.467828968943324,0.526375225988764,0.337329274321679,-0.540002815505341,-0.0112461467057029
-0.470809909579066,0.52916932738898,0.336277596220701,-0.53786604974525,-0.0109689989201973
-0.47088024930142,0.529235259459898,0.336252766377412,-0.537815656979052,-0.0109624554775751
-0.471374092969949,0.529698160381755,0.336077696653137,-0.537463521035115,-0.0109163195295399
-0.47173873072715,0.530039952249168,0.335948092817937,-0.537204272165356,-0.0108821653499793
-0.4725516997039,0.530794500001973,0.335661324251448,-0.536648576085215,-0.0108070397740333
-0.473794660570907,0.531948246081947,0.335222431879074,-0.535799576252914,-0.0106920554976137
-0.474722804119843,0.532810044844159,0.334894110120966,-0.535165938818308,-0.0106060228998125
-0.476313490462102,0.534288182725476,0.334328314587651,-0.534082704799119,-0.0104576946314864
-0.476756162460008,0.534697924583581,0.334170288469988,-0.533788356328525,-0.0104163641846003
-0.477479850107257,0.535367777482962,0.333911944707932,-0.533307150485002,-0.010348796473048
-0.478471136548177,0.536285322640862,0.333558072882988,-0.532648008616562,-0.0102562441729496
-0.478499903298797,0.536311949447858,0.333547803658958,-0.532628880573475,-0.0102535583408567
-0.479434624409061,0.537177137140645,0.333214124662203,-0.5320073510199,-0.0101662873108755
-0.482168919937989,0.539690627531262,0.332238116329083,-0.530252379235631,-0.00991206194890133
-0.482482965234583,0.539978776484644,0.332126118738074,-0.53005254610863,-0.00988292137016234
-0.483424816201564,0.540842961916876,0.331790227576719,-0.529453228029543,-0.00979552607221853
-0.483487070462369,0.540900082658021,0.331768025915634,-0.529413614433222,-0.0097897494367825
-0.483958142322653,0.541332309680622,0.331600028132779,-0.529113862251279,-0.00974603820536077
-0.485556218771801,0.542792676064915,0.331027906923145,-0.528123469291275,-0.00959752890243185
-0.485889696156787,0.543097447951179,0.330908159858753,-0.527917472026778,-0.00956644325213087
-0.485977929950122,0.543178054858101,0.330876364726779,-0.527863327791049,-0.00955819119938216
-0.486804540305672,0.543933213414392,0.330578494893097,-0.527356082389311,-0.00948088258554101
-0.489344580345705,0.546250176225814,0.329663870172253,-0.52580879978964,-0.00924370951354496
-0.493650161702368,0.550163633916453,0.328099638576554,-0.523267325362758,-0.00883889499668708
-0.493799444849618,0.550299294452827,0.328045344813446,-0.523179432803912,-0.00882484556844903
-0.493971385986635,0.550455545357917,0.327982810418013,-0.52307820003396,-0.00880866373741061
-0.495310286856778,0.551668230755332,0.327494396792479,-0.522307926192645,-0.0086825082400759
-0.496013666818709,0.552305241094448,0.327237827773201,-0.521903471991115,-0.00861624098815385
-0.496882688657633,0.553091712108534,0.326920966338096,-0.521405535443069,-0.00853443259800077
-0.497162773912596,0.553344980360203,0.326818891057943,-0.521245725449691,-0.00850809043187266
-0.497867583344414,0.553981341070101,0.326562244664222,-0.52084669303557,-0.0084419130953626
-0.497880457639211,0.553992924715091,0.326557528155642,-0.52083959519679,-0.00844070373619885
-0.497888756881832,0.554000391957509,0.326554487721221,-0.520835019669582,-0.00843992413892578
-0.498290896767605,0.554362217264964,0.326407163440419,-0.520613312452112,-0.00840214874511654
-0.498840489623432,0.554856713362143,0.326205819641696,-0.520310311662791,-0.00835052221589589
-0.499001138529108,0.555001257193146,0.326146965781814,-0.520221742925575,-0.00833543150768309
-0.499913113221238,0.555821806298185,0.325812863096698,-0.519718954272799,-0.00824976429495905
-0.501890941657345,0.557601357164204,0.325088284008152,-0.51862854057668,-0.00806397509397608
-0.501974041096769,0.557676125873508,0.325057840459573,-0.518582726306224,-0.00805616906885735
-0.502880729233842,0.558482604823738,0.324727990075246,-0.518108573651867,-0.00797301482464394
-0.504701522600124,0.560092553296288,0.32406824730189,-0.517182153754746,-0.00780823061170194
-0.506187867404074,0.561402274665217,0.323530949278251,-0.516437870611511,-0.00767477169115588
-0.506819174927122,0.561958357699337,0.323302797692175,-0.51612227681083,-0.00761813769553812
-0.506867247737475,0.5620007023147,0.32328542440336,-0.516098244971552,-0.00761382512958341
-0.506938655864076,0.56206345974907,0.323259641220401,-0.516063029703343,-0.00760743362079993
-0.508426198017065,0.563370794550898,0.322722537485649,-0.51532944098755,-0.00747428856870109
-0.508531886582742,0.563463679542282,0.322684376736234,-0.515277320152511,-0.00746482872949251
-0.50974737115488,0.564528550299196,0.322246246060316,-0.514688056610491,-0.0073566093831666
-0.511411958810256,0.565975052426142,0.321649702235172,-0.513910872336529,-0.00721150767465141
-0.513115155354908,0.567442975621476,0.321042305293891,-0.513149414731169,-0.00706569823479482
-0.51336656937082,0.567659495382922,0.320952685010451,-0.513037478787354,-0.00704420989166437
-0.514122780074146,0.568310750089198,0.320683122403427,-0.512700794460139,-0.00697957660138022
-0.514900946710351,0.568980913420485,0.320405733275988,-0.512354334790606,-0.00691306673863143
-0.515448462008841,0.56945243797486,0.32021056326504,-0.512110566990043,-0.0068662706339655
-0.516290468345559,0.570177580566852,0.319910417522247,-0.511735684254661,-0.0067943043952666
-0.518973684771662,0.572460436456515,0.318960062625666,-0.510622036503477,-0.00657065496231814
-0.519101218422053,0.572568940610957,0.318914892191601,-0.510569105551316,-0.00656002493543377
-0.521188127763195,0.574344458937011,0.318175741383132,-0.509702964747213,-0.00638607945254689
-0.521792062015083,0.574856497819623,0.317962198000685,-0.509457524951575,-0.00633610496916394
-0.52707982458334,0.579300184468397,0.316099757002398,-0.50742710083437,-0.00590623916587259
