"coord.1","coord.2","coord.3","coord.4","coord.5"
-0.227487898273042,0.220233824297654,0.449651947540045,-2.29795196178632,0.0527833309136602
-0.227487898273042,0.220233824297654,0.449651947540045,-2.29795196178632,0.0527833309136602
-0.223735010762165,0.217866135550588,0.449607159975376,-2.28281284309959,0.0515985245320549
-0.123660314475872,0.156570532656149,0.446060535155202,-1.85009667984495,0.0185730581356138
-0.0910920182400961,0.140857596214124,0.440421851659659,-1.64519490376144,0.00488449535643012
-0.081129692777943,0.138955719556967,0.436145748765896,-1.5375127709372,-0.00141338102793001
-0.0771344082150653,0.14292305329184,0.430611338056289,-1.42042736178429,-0.0074324106339361
-0.0770104158160927,0.143118118337532,0.430382038962137,-1.41566878959342,-0.00767242473971317
-0.0764260715117895,0.145644653424679,0.428028762475769,-1.36808610762828,-0.0099954626684204
-0.0764542215997581,0.146257477229568,0.42756062602821,-1.35888269858049,-0.0104273595730592
-0.0766632204350246,0.148498046885423,0.425913877262345,-1.3266938500912,-0.0119238199791639
-0.0766699493394823,0.148517463360508,0.425902662128172,-1.32648251193078,-0.0119329906094198
-0.0769042382530247,0.149193511724862,0.42551217038956,-1.31912407961767,-0.0122522962278421
-0.077657343799568,0.150825473612298,0.424691013816415,-1.30393134157604,-0.0128806418846246
-0.0791803277842204,0.153758331901271,0.42332651097746,-1.27894863715973,-0.0138808214762582
-0.0796409600036401,0.154539955571216,0.422999047513946,-1.27303933082416,-0.0141056097269261
-0.0809345582282736,0.156734997405341,0.42207942848346,-1.25644416474104,-0.0147368848955387
-0.0838850524795219,0.161400362919149,0.420262873169891,-1.22392087329286,-0.0159261131286451
-0.0848636680079187,0.162817598400119,0.419767871826009,-1.21516333586785,-0.0162246256506824
-0.0867665693208451,0.165544080157109,0.41882959123338,-1.19859117906707,-0.0167834456815935
-0.0872148556924163,0.166186385990676,0.418608550657325,-1.19468710270175,-0.0169150927629827
-0.0878934202843963,0.167134372360626,0.418294499704459,-1.18915556483474,-0.0170965739839949
-0.0903220861200995,0.170399004321801,0.417279319268374,-1.17135648633883,-0.0176520147553322
-0.0915268607373695,0.171995855621713,0.416795278457889,-1.16287938183539,-0.0179110193979566
-0.0919704366668321,0.172572414828524,0.416626872195376,-1.15993514187814,-0.0179980546961431
-0.0943360897903868,0.175597262774508,0.415771360278991,-1.14500798990765,-0.0184254015417549
-0.0946652404356161,0.176017380724383,0.41565297290283,-1.14294270666632,-0.0184843098450671
-0.0952918328483906,0.176815817601888,0.415428771525646,-1.1390317112568,-0.0185954833466764
-0.0953792614467445,0.176924829264433,0.415399597411663,-1.13852320617971,-0.0186092481846988
-0.098009405998924,0.180186009861967,0.414538178072236,-1.12350884039784,-0.019010031128237
-0.0997666040624602,0.182344367201304,0.413980844403684,-1.11379475967306,-0.0192628954775403
-0.0998306407030466,0.18242302307742,0.413960533787277,-1.1134407545618,-0.0192721104794171
-0.100246292038263,0.182930300415658,0.413831643804529,-1.11119370310031,-0.0193295497435686
-0.101331579079113,0.184240871611688,0.413507610201186,-1.10554272954753,-0.0194693613679745
-0.103074584004376,0.18632419253778,0.41300636509962,-1.09679883443567,-0.0196782156939841
-0.104607130962689,0.188151154158716,0.412570091093744,-1.08918537406144,-0.0198583658347456
-0.105319450448738,0.1889893225379,0.412377480502165,-1.08581731113176,-0.0199341309569312
-0.1068791664261,0.190822776502441,0.411957538033836,-1.0784711932093,-0.0200987221196381
-0.10772166617919,0.191808917150945,0.411734693507574,-1.07456872077587,-0.0201845790225687
-0.109144963981151,0.193460852470646,0.411370776056432,-1.0681910194563,-0.020319394549
-0.112705186035436,0.197553663408103,0.410489735127063,-1.05283380538493,-0.0206289219434066
-0.113353962697827,0.198290339759036,0.410336020278549,-1.05017437429546,-0.0206789231328186
-0.114472614209278,0.199560061958364,0.410071236228951,-1.04559611178992,-0.0207648031450104
-0.114519409747735,0.199613088808036,0.410060206303353,-1.04540590036234,-0.0207683354444078
-0.114785755640055,0.199914901417922,0.409997427340388,-1.04432327509343,-0.0207884402122115
-0.11483470096715,0.199970364322883,0.40998589069963,-1.04412432534636,-0.0207921347855641
-0.115108905155149,0.200281081642008,0.409921259499902,-1.04300975819391,-0.0208128327264354
-0.115748178337242,0.20099964893308,0.409771769489919,-1.04049603417841,-0.0208571479089466
-0.116095775099058,0.201388464712476,0.409690872981499,-1.03915678481014,-0.0208799628240977
-0.116491966763464,0.201831637916913,0.409598666937495,-1.0376303050078,-0.0209059673218375
-0.121088429443229,0.206970757488459,0.408529633947198,-1.01995643933336,-0.0212059802681433
-0.12151119879137,0.207439638266623,0.408432423037169,-1.01838736958165,-0.0212309175985429
-0.121527102157921,0.207457113648434,0.408428831791839,-1.01833054121396,-0.0212317687810359
-0.123333967241424,0.209442493218015,0.408020851649099,-1.0118751404188,-0.0213284339834866
-0.123649035391002,0.209788526770494,0.407949777557327,-1.01075161491631,-0.0213452114350915
-0.124217292910132,0.210412285813453,0.407821550203598,-1.00873034705009,-0.0213752211817358
-0.12604178324245,0.21239723099395,0.407409602115446,-1.00248692300361,-0.0214607541289303
-0.127512380601958,0.213993075485804,0.407077652656365,-0.997510225741833,-0.0215273332178082
-0.13115712145268,0.217939417927411,0.406255637594825,-0.985293645394778,-0.021687609945313
-0.13218603668921,0.219043135096321,0.406024313760439,-0.981984635026724,-0.0217271399565367
-0.132606388191402,0.219494046068844,0.40592980906479,-0.980632776846769,-0.0217432894885969
-0.132930258756663,0.219840013956589,0.405857023299083,-0.979612159760903,-0.0217547863302401
-0.138163774641912,0.225408054042769,0.40468071677881,-0.963474555347104,-0.021923073631981
-0.139615727482697,0.226942526218776,0.404354906311894,-0.959156447534502,-0.0219622568194676
-0.13994488991552,0.227290396053365,0.404281044019044,-0.958177518444753,-0.0219711397755503
-0.140927652189439,0.228329011993635,0.404060517410783,-0.955254783398723,-0.0219976611317211
-0.141362795426229,0.228788885875675,0.403962873591251,-0.953960667393297,-0.0220094041433064
-0.141501090702142,0.228935040934573,0.40393184086956,-0.953549377236626,-0.0220131362546893
-0.143055273282618,0.230571157149745,0.403583545326075,-0.949024924430325,-0.0220505915937232
-0.143491648092476,0.231030234316779,0.403485771375766,-0.947760029899357,-0.0220608155667056
-0.14568412303842,0.233328679060468,0.4029950226952,-0.941550808014218,-0.0221043574760793
-0.146593342013268,0.23428184369182,0.402791509303598,-0.938975844789463,-0.0221224142982459
-0.147558326578414,0.235293469254796,0.402575513721533,-0.936242950034243,-0.0221415786086798
-0.147957784236738,0.235712234065221,0.402486101836063,-0.935111661743428,-0.0221495117206132
-0.152417809792981,0.240371641877773,0.401489667914115,-0.922772052819991,-0.0222225239092182
-0.153718824951375,0.241724122554162,0.401200541451221,-0.9192853849312,-0.0222380543908473
-0.155003522859476,0.243058982284019,0.400915245139007,-0.915851598578617,-0.0222530048282648
-0.158324482316715,0.24649076166353,0.40018961191409,-0.907154154724699,-0.0222868039955192
-0.164505408409169,0.252800945348817,0.398885057111088,-0.891723558855389,-0.0223279633734148
-0.167561881499535,0.255886252683537,0.398260000895947,-0.884442840753176,-0.0223382735937069
-0.167584268176223,0.255908850552304,0.398255422765865,-0.884389514230287,-0.0223383491093622
-0.17626283375789,0.264420694261706,0.396639692865887,-0.865679916367803,-0.022345641158595
-0.187255186983023,0.275131753411878,0.394638195888758,-0.842512561023827,-0.0223510281607942
-0.187906387230295,0.275742295348207,0.394533629756801,-0.841333186391668,-0.0223488490626032
-0.194156765713894,0.281602425466636,0.393529978569577,-0.830013261597683,-0.0223279335477469
-0.210450829544282,0.29675343656463,0.390973191911503,-0.801573110399858,-0.0222569163793083
-0.233803351937042,0.3177729361805,0.387560081963187,-0.767251469066737,-0.0220167936365432
-0.246745003243735,0.329297825851739,0.385684830359523,-0.749536728350143,-0.0218466791711353
-0.249195566386192,0.331480118449487,0.385329742561693,-0.746182358057705,-0.0218144671891364
-0.253389961938899,0.335215340859434,0.384721972594769,-0.740441001880027,-0.021759333007242
-0.253802554317734,0.335582765505066,0.384662187757291,-0.73987623878763,-0.0217539095933133
-0.258780522293616,0.340015780299657,0.383940877763029,-0.733062316058723,-0.0216884755663127
-0.27150264372088,0.351202755142221,0.382052265521726,-0.717539633439572,-0.0214458272839369
-0.276369450321838,0.355468813873883,0.38131437965313,-0.711842332169746,-0.0213410660355965
